Salario,Idade,Marca,Nome,Ano,Valor_Carro,Valor_Seguro
17208.63,21,Renault,Fluence,2014,23851.33,2013.28
4978.98,37,Toyota,SW4,2025,404318.28,18251.45
8083.34,26,Mitsubishi,Outlander,2025,212389.37,11521.26
2081.34,47,Citroen,Aircross,2019,42097.51,2264.01
7383.97,33,Volkswagen,Virtus,2023,109401.72,5431.39
6125.45,36,Volkswagen,Jetta,2018,139450.48,7975.65
13024.84,36,BYD,Song Plus,2007,58815.71,2714.71
8563.18,41,Peugeot,206,2019,16071.86,1100.0
5901.15,38,Fiat,Fastback,2019,96882.79,4625.41
13684.69,37,Volvo,C40,2018,178204.28,10559.35
6911.79,31,Jeep,Grand Cherokee,2016,169092.7,9494.68
7167.51,19,Toyota,RAV4,2015,154177.5,10991.13
5457.04,24,Ford,EcoSport,2021,53711.08,4413.08
8423.33,46,Hyundai,i30,2020,49917.92,2778.6
6898.51,34,Volkswagen,Nivus,2020,96994.37,4638.99
9238.17,30,Chevrolet,Onix Plus,2006,20781.61,1408.59
2320.03,21,Ford,Fiesta,2012,15865.31,1184.14
7047.7,18,Peugeot,308,2021,55721.3,4908.28
4194.72,29,Renault,Clio,2019,22118.77,1502.66
9320.94,48,Nissan,Sentra,2024,147187.74,6827.3
1741.65,31,Renault,Sandero,2018,45887.07,2795.24
4669.17,42,Volkswagen,Amarok,2025,280746.2,16073.26
5993.6,30,Volkswagen,Amarok,2019,179852.34,10171.85
5983.38,45,CAOA Chery,iCar,2017,77018.38,3120.45
2338.33,33,Volkswagen,Up,2022,44319.13,2054.07
5965.72,23,Nissan,Tiida,2020,28191.79,2358.22
5062.23,34,Fiat,Strada,2019,72574.03,2981.56
5142.12,60,Chevrolet,Corsa,2015,16072.28,1117.01
12033.02,59,Subaru,WRX,2021,277884.67,18007.0
1600.0,43,Hyundai,i30,2017,27636.8,1113.09
4255.95,36,BYD,Dolphin Mini,2019,66854.48,3744.62
14184.57,41,Mitsubishi,Pajero Sport,2025,373817.55,11533.12
3946.52,41,Ford,Focus,2015,40590.88,2229.01
4269.34,37,Peugeot,308,2020,38793.49,1859.62
11713.69,43,Fiat,Argo,2015,29984.47,1762.11
6874.39,40,Chevrolet,Onix Plus,2017,55066.42,3466.1
7660.7,34,Ford,Mustang,2013,237736.48,14951.1
6804.77,23,Volkswagen,T-Cross,2023,124066.05,10236.41
12642.07,32,Citroen,C4 Cactus,2016,57692.61,2106.66
7969.82,47,Fiat,Cronos,2018,59984.66,3510.78
8439.74,37,CAOA Chery,Tiggo 7 Pro,2022,129724.44,7281.01
12928.7,41,Mini,Cooper S,2018,126633.05,7845.03
14530.24,34,Subaru,XV,2020,107097.83,4748.05
7327.95,25,Hyundai,Kona,2013,54061.17,4117.51
3421.96,35,Volkswagen,Nivus,2019,87561.82,3939.34
14630.77,25,Honda,WR-V,2020,64823.43,3550.63
3956.28,24,Volkswagen,Voyage,2013,21743.16,2284.64
15714.33,52,Mitsubishi,Pajero Sport,2013,145326.51,7522.21
4080.93,32,Chevrolet,Onix Plus,2022,82075.8,3744.82
21046.3,29,Nissan,Kicks,2014,47629.52,2501.39
10765.6,57,CAOA Chery,Tiggo 8,2020,136677.15,6193.51
15516.81,47,Toyota,Corolla,2017,81637.39,4772.41
5199.15,33,Peugeot,3008,2025,258451.41,13136.51
7549.73,43,Jeep,Cherokee,2010,39529.87,2465.76
11936.43,35,Kia,Cerato,2014,53707.77,2743.14
16366.92,29,Subaru,XV,2016,76032.04,3989.63
5781.16,43,Chevrolet,S10,2020,162004.07,7558.58
7554.91,34,Toyota,Corolla,2012,66197.5,3874.08
3932.76,38,BYD,King,2013,66287.71,2708.48
13130.25,50,Kia,Stonic,2023,128928.88,6682.48
8443.36,48,Peugeot,3008,2021,184127.61,7792.97
6835.49,31,BMW,X5,2011,261090.22,18383.92
2433.67,43,Renault,Duster,2014,47604.41,2867.5
8678.49,24,Mitsubishi,Pajero Sport,2020,226997.58,17377.54
4801.11,43,Nissan,Frontier,2018,144301.24,8964.07
3515.77,39,Nissan,Frontier,2013,85960.23,4795.75
6745.44,42,Fiat,Argo,2025,88825.57,4970.85
8777.26,34,Ford,Focus,2019,46042.53,1886.52
5986.95,63,Renault,Sandero,2019,45594.3,3528.87
5886.35,27,Toyota,Hilux,2016,128948.91,8774.51
4524.56,49,Fiat,Palio,2021,28836.9,1457.51
6963.62,25,Peugeot,3008,2024,197281.59,12684.15
6560.76,44,Ford,Focus,2025,82072.03,3191.39
5004.39,44,Toyota,Etios,2016,31396.71,1329.03
5072.85,38,Renault,Logan,2023,71377.03,3925.89
19748.41,32,Audi,A3 Sedan,2024,238104.09,13989.76
4973.12,39,Fiat,Pulse,2023,107842.21,6093.45
12826.26,41,Volvo,C40,2025,356146.89,23839.6
18090.09,59,Lexus,RX 450h,2013,205466.51,19321.03
9172.26,27,Renault,Logan,2016,41538.87,2347.01
7441.75,31,Chevrolet,Celta,2012,17218.17,1100.0
4225.59,41,BYD,Song Plus,2005,46249.84,2842.94
5007.08,34,Fiat,Strada,2022,93317.67,4939.92
8916.93,36,Volkswagen,Amarok,2016,139944.85,8310.25
2658.28,50,Hyundai,Kona,2024,154756.88,7740.17
8339.05,18,Chevrolet,Cruze,2018,88210.86,8131.71
11795.41,30,Ford,EcoSport,2021,52247.83,2423.72
9802.13,18,Audi,RS3,2025,520087.45,45614.12
6386.45,23,Hyundai,HB20,2010,32831.81,3460.02
5809.75,66,Ford,EcoSport,2014,36017.98,2862.72
10416.94,45,Volkswagen,Jetta,2013,84564.52,4728.01
4460.52,49,Volkswagen,Gol,2008,20490.67,1507.17
11230.59,37,Volkswagen,Voyage,2023,49511.44,2686.67
8278.84,47,Honda,Accord,2019,217353.2,10682.77
3802.03,18,Peugeot,308,2006,22724.5,2399.01
16491.45,50,Toyota,Yaris Sedan,2023,90225.24,4286.48
8887.74,28,Volkswagen,Taos,2020,152867.53,12116.03
8781.06,31,Fiat,Argo,2011,29964.07,1934.84
9199.71,44,Ford,Ka Sedan,2012,22876.72,1195.81
6855.61,41,Nissan,Kicks,2014,41791.51,1626.27
7107.58,39,Mitsubishi,ASX,2013,31854.51,1981.0
6367.51,21,Volkswagen,Golf,2022,113069.19,11792.54
3171.29,39,Fiat,Argo,2019,56525.37,3326.26
5997.89,49,Volkswagen,Polo,2024,85088.3,4690.71
5896.84,31,Volkswagen,Nivus,2023,123864.72,5412.92
5675.55,53,Fiat,Cronos,2025,101248.67,4850.67
8714.81,27,Honda,WR-V,2020,67247.37,3831.07
16317.45,38,BMW,M3,2023,756215.26,40444.83
6839.67,56,Fiat,Cronos,2025,90414.84,4719.5
7466.88,29,BYD,King,2009,65260.44,4891.7
7853.94,50,Hyundai,Creta,2023,110538.15,4975.28
10011.53,61,Chevrolet,Prisma,2025,72009.8,5002.71
8308.65,40,Volkswagen,Fox,2016,28488.36,1347.45
9198.18,31,Volkswagen,Amarok,2019,168348.67,9580.37
9574.66,28,Volkswagen,Amarok,2014,126940.38,10419.58
17906.51,53,Honda,ZR-V,2013,80735.58,3647.25
10024.96,53,Renault,Duster,2025,121302.86,4588.93
3783.2,55,Chevrolet,S10,2022,175421.2,8259.75
20980.11,37,Kia,Sorento,2018,183454.3,8930.26
33695.68,50,Mitsubishi,Lancer,2023,73021.21,3180.17
16831.23,37,Jeep,Compass,2022,139054.86,6963.73
6007.08,27,Lexus,UX 250h,2011,94709.15,8334.9
9375.47,51,Chevrolet,S10,2022,166728.48,8566.97
10793.06,57,Jeep,Grand Cherokee,2018,181974.82,7795.99
13418.6,25,Fiat,Punto,2011,18367.57,1252.98
10667.56,25,Fiat,Toro,2020,94350.12,7243.68
6502.13,38,Mercedes-Benz,CLA 200,2018,180717.56,11830.92
13107.53,49,Honda,Fit,2021,48477.13,2656.24
7557.65,24,Toyota,SW4,2017,235826.82,19892.22
8014.01,40,Citroen,C4 Cactus,2009,22226.07,1313.89
8462.48,30,CAOA Chery,Tiggo 5X,2017,64948.73,2922.99
9297.11,46,Toyota,Etios,2025,67829.55,2954.12
5001.98,28,Hyundai,Azera,2024,94239.29,6557.89
5181.12,47,Ford,Bronco Sport,2021,187856.19,7112.34
6305.03,36,CAOA Chery,Arrizo 6,2024,118849.38,5494.76
10563.53,26,Hyundai,Santa Fe,2017,166088.31,11395.89
10295.55,38,Chevrolet,Cruze,2011,44654.09,2501.67
10392.51,18,Chevrolet,Celta,2008,14000.0,1690.74
5510.92,31,Fiat,Argo,2022,68362.79,3989.23
5260.76,42,Volkswagen,Tiguan,2008,90808.34,4496.71
6623.74,18,Jeep,Wrangler,2010,151543.88,16482.33
7939.78,18,Fiat,Titano,2015,95185.17,10093.62
4975.4,18,Fiat,Siena,2025,41941.45,4453.41
6325.31,53,Toyota,Yaris Sedan,2009,33430.82,1618.53
8057.1,37,Citroen,Basalt,2018,67471.35,3147.61
2757.45,31,Fiat,Titano,2017,124357.93,6208.77
3093.89,49,Citroen,C4 Lounge,2019,39587.14,1629.06
6241.16,33,Hyundai,Santa Fe,2022,275665.07,13918.96
10672.69,41,Ford,Focus,2024,70553.23,3486.47
3280.21,38,Ford,Bronco Sport,2007,70402.44,3950.44
6510.12,32,Fiat,Cronos,2017,45599.92,2408.67
4128.33,41,Citroen,C4 Cactus,2022,86615.33,4975.21
4214.39,47,Mitsubishi,Outlander,2022,173664.17,6905.87
5441.63,35,BYD,King,2012,59361.7,3388.76
12231.6,32,Nissan,March,2021,32779.84,1446.81
10908.14,33,Chevrolet,Cruze,2013,45534.84,2626.59
1661.83,18,Fiat,Fiorino,2024,100992.49,8149.35
1999.93,41,Hyundai,ix35,2019,47711.39,2720.0
9302.95,23,Chevrolet,Spin,2024,95887.73,7487.7
23949.93,45,Mitsubishi,Outlander,2024,204927.87,9434.47
5160.71,36,Chevrolet,Spin,2025,90426.39,4862.05
5503.07,39,Ford,Ka,2019,41347.97,2281.56
11699.51,46,Chevrolet,Spin,2023,82051.1,4266.28
7154.72,26,Renault,Sandero,2021,59250.36,3386.11
11748.34,42,Hyundai,Kona,2005,31758.62,2022.39
7366.62,41,Fiat,Uno,2018,27345.26,1615.6
9832.57,35,Volkswagen,Amarok,2023,261626.8,11856.87
5491.16,26,Chevrolet,Celta,2011,14000.0,1172.07
7978.52,45,Ford,Ka,2024,49697.89,2446.45
3867.96,46,Honda,HR-V,2021,119899.89,5329.19
15299.57,39,Toyota,Hilux,2010,70756.46,3279.9
9739.56,25,Volkswagen,Polo,2006,17735.27,1574.33
4550.25,31,Mitsubishi,Eclipse Cross,2021,127464.27,5086.99
5892.69,37,Fiat,Fiorino,2017,49263.58,2662.2
7050.64,46,Mitsubishi,ASX,2023,76602.92,4193.45
4443.91,18,Volkswagen,Saveiro,2020,67376.92,6364.61
2872.49,31,Citroen,C3 Aircross,2010,37784.5,2185.75
7245.21,33,Volkswagen,Taos,2017,98113.27,5697.23
2907.98,37,Volkswagen,Fox,2011,14000.0,1100.0
10069.39,22,Renault,Captur,2022,102751.37,9031.22
13705.98,35,Subaru,Forester,2019,139773.34,7569.59
6476.4,34,Volkswagen,Virtus,2010,41364.74,1593.81
5557.38,25,BYD,Yuan Plus,2025,232761.42,19975.53
2833.22,36,Ford,Mustang,2020,369419.02,18753.33
5201.45,31,Volkswagen,Amarok,2013,90733.4,4192.3
2982.41,43,Renault,Kwid,2012,26382.33,1447.08
8522.04,27,BYD,Seal,2023,262983.82,20914.17
4504.79,39,Toyota,Corolla Cross,2021,121761.33,4802.23
5419.36,28,BYD,Dolphin,2022,133977.83,9670.8
3496.51,30,Volkswagen,Jetta,2024,205426.43,10686.81
8703.74,41,Chevrolet,Camaro,2024,418438.61,19677.33
7153.85,40,Jeep,Wrangler,2006,77834.11,4152.38
2197.24,32,Citroen,C3 Aircross,2014,49297.99,2414.3
1600.0,34,Subaru,Impreza,2024,64270.39,2722.62
4635.76,20,Honda,Accord,2025,301428.69,27032.61
9391.19,54,Jeep,Compass,2013,60980.53,2838.65
6891.43,46,Toyota,Corolla,2015,65647.01,3518.98
9034.02,45,GWM,Haval H6,2012,78409.98,5189.04
13869.61,18,Mini,Countryman,2024,275990.28,27879.26
5255.47,30,Nissan,Frontier,2016,108362.44,5841.69
13827.04,33,Subaru,Impreza,2022,73969.43,3116.15
3957.68,18,Citroen,Basalt,2025,103650.17,7417.45
5967.72,48,CAOA Chery,Tiggo 2,2018,46628.86,2624.88
6362.3,55,Renault,Clio,2010,14000.0,1100.0
4699.4,62,Volkswagen,T-Cross,2021,110749.35,7727.65
9765.66,25,Chevrolet,Celta,2022,27837.21,2045.44
12012.96,39,Lexus,ES 300h,2022,300829.21,18635.81
2339.07,53,Hyundai,i30,2012,25182.44,1322.86
3786.9,34,Chevrolet,Corsa,2021,23793.24,1267.39
13092.95,31,Renault,Oroch,2021,82413.65,4215.55
4191.23,18,Peugeot,2008,2020,88044.97,7806.74
8531.69,51,Peugeot,208,2025,101488.96,4983.1
5217.89,37,Chevrolet,Astra,2025,55291.7,2256.53
3321.48,29,Ford,Fusion,2013,36983.05,2466.53
6770.46,41,Chevrolet,Onix Plus,2016,51309.38,2630.91
2497.05,39,Hyundai,HB20,2021,63473.11,2785.75
5191.28,40,Ford,Territory,2007,52833.62,2660.79
11393.9,35,Honda,City,2016,67865.37,3269.51
7581.37,57,Honda,City,2017,61169.76,3025.45
4640.32,36,Chevrolet,Equinox,2018,114691.63,6002.37
4752.84,57,Audi,Q5,2018,224964.03,12272.62
9114.58,44,Chevrolet,Prisma,2024,51847.31,2375.26
13881.15,42,Chevrolet,Onix Plus,2024,92821.36,5024.56
9851.1,36,Volkswagen,Virtus,2015,51128.58,3409.54
7457.52,49,Chevrolet,Celta,2017,18841.99,1100.0
6658.12,39,Hyundai,HB20,2019,46462.75,2258.07
5030.26,26,Chevrolet,Corsa,2006,14000.0,1232.26
2095.85,26,Hyundai,Santa Fe,2015,115875.75,8585.17
4855.08,43,Nissan,March,2005,22000.0,1100.0
3736.78,27,Citroen,C3,2020,53427.88,2885.34
4533.74,37,Volkswagen,Polo,2020,69120.65,3080.52
10875.82,50,Hyundai,Kona,2018,89950.54,3770.51
7584.68,41,CAOA Chery,Tiggo 7 Pro,2024,159369.91,7323.05
3684.43,29,Hyundai,HB20,2012,40200.15,2228.42
13552.02,54,Ford,Mustang,2025,613000.71,27669.59
20338.94,44,BYD,Dolphin,2010,43674.02,2974.06
11003.87,50,Nissan,March,2020,35079.18,1741.86
24542.82,18,GWM,Tank 300,2019,206734.85,18312.72
7211.82,41,GWM,Tank 300,2007,85152.59,4804.5
19805.24,48,Jeep,Grand Cherokee,2017,164050.97,9325.02
12398.17,58,Kia,Niro,2021,141806.03,6042.5
14697.07,20,Peugeot,3008,2024,199699.26,17498.75
5854.89,52,Fiat,Fastback,2021,114368.21,5524.26
6557.22,57,Fiat,Fiorino,2016,46735.42,2569.35
7841.3,18,Volkswagen,Golf,2014,44704.22,4527.58
4118.35,43,Volkswagen,Polo,2007,21276.31,1240.62
3081.76,45,Chevrolet,Astra,2022,38562.72,1901.49
2105.54,34,Renault,Kwid,2024,65430.38,3788.1
6040.32,32,Chevrolet,Camaro,2025,466723.99,19373.24
16356.62,46,Porsche,Panamera,2022,629147.34,42146.62
8342.2,30,Mitsubishi,Outlander,2020,175462.69,8747.94
3729.88,35,Nissan,March,2009,22000.0,1100.0
5459.49,47,Volkswagen,Polo,2022,78629.49,4033.04
7550.68,59,Hyundai,Kona,2024,186616.79,14025.69
2546.9,44,Fiat,Cronos,2015,46704.42,1883.03
8008.62,39,Chevrolet,Onix Plus,2024,92446.05,5187.75
5832.34,31,Volkswagen,Virtus,2016,51857.54,2708.56
7237.31,25,CAOA Chery,Tiggo 8,2023,176791.32,11352.28
6214.48,51,Toyota,Corolla Cross,2023,150067.45,7660.65
5048.54,36,Nissan,Kicks,2022,110428.27,3729.77
2730.65,51,Chevrolet,Onix,2024,96078.61,5374.77
11209.31,34,BYD,Yuan Plus,2025,228280.88,10049.2
6440.06,30,Mercedes-Benz,GLB 200,2015,141495.72,9147.88
10231.95,43,Chevrolet,Onix Plus,2022,74000.65,3616.21
3434.73,37,BYD,Seal,2019,200073.6,11353.04
9474.95,23,Toyota,Yaris Sedan,2022,76622.43,5132.85
11337.63,59,Renault,Sandero,2025,88953.08,5197.99
4535.54,30,Ford,Ranger,2020,194468.01,7819.78
15965.42,49,CAOA Chery,Arrizo 6,2012,48792.81,2664.02
4054.81,48,Hyundai,HB20,2022,67549.5,3129.3
9924.76,22,Chevrolet,Cruze,2021,114198.0,11278.35
7707.25,25,Honda,Fit,2019,46330.43,3302.57
6196.85,34,Chevrolet,Prisma,2019,51844.72,3148.09
9055.03,27,Honda,WR-V,2019,50069.16,2934.18
13924.33,58,Honda,Fit,2015,32699.55,1406.59
8689.6,35,Honda,City,2011,36778.56,1889.83
13672.59,48,Peugeot,2008,2014,52619.66,2530.76
2503.51,44,Nissan,March,2016,29297.93,1444.94
6173.29,41,Chevrolet,S10,2014,92762.31,6026.67
6013.89,38,Honda,WR-V,2012,25511.07,1273.39
4614.53,52,Fiat,Pulse,2024,102556.21,6051.84
9088.13,28,Hyundai,Tucson,2023,142668.46,10141.54
7938.46,58,Fiat,Fastback,2024,128330.94,6710.04
4230.92,22,Citroen,C4 Cactus,2006,25432.94,2531.83
8014.46,47,BMW,118i,2025,246361.16,11952.59
12562.83,21,Suzuki,Jimny,2022,69486.66,4875.99
21026.42,34,Kia,Stonic,2025,146478.69,6537.15
14991.28,39,Honda,Accord,2017,135811.82,7547.23
3818.85,32,Fiat,Mobi,2020,50397.11,3089.21
4081.32,35,Citroen,C4 Lounge,2012,22622.93,1186.57
5284.29,21,Hyundai,HB20S,2020,70182.55,5887.47
7510.77,26,Fiat,Fiorino,2013,47274.64,4419.94
11293.16,43,Fiat,Cronos,2019,65854.49,2997.2
7640.68,38,Citroen,C4 Lounge,2019,45614.81,2480.74
6544.82,29,Renault,Fluence,2018,34337.01,2101.61
11486.93,53,Renault,Kwid,2023,56475.41,2577.91
4121.53,23,CAOA Chery,Tiggo 7 Pro,2017,98111.15,6545.82
9596.04,33,Honda,ZR-V,2025,209642.18,9665.18
5939.13,31,Jeep,Grand Cherokee,2023,322790.37,14426.41
11559.64,45,Volkswagen,Tiguan,2024,283849.08,12931.07
2384.82,38,Ford,Ka,2023,58276.59,2995.97
5618.65,36,Toyota,RAV4,2023,307516.28,15555.23
5771.0,18,Nissan,Sentra,2007,33344.68,2715.68
16536.61,48,Honda,ZR-V,2011,70950.36,4291.04
11895.55,35,Renault,Logan,2024,78085.86,4329.73
5106.92,39,Volkswagen,Jetta,2024,243797.17,13199.37
10818.66,29,Toyota,RAV4,2020,221458.97,13962.56
9761.8,27,Fiat,Palio,2024,32487.76,2253.73
11025.45,55,Jeep,Renegade,2024,111273.14,5063.14
3942.11,18,Citroen,C3,2012,23294.6,2384.61
8764.04,25,Honda,City Hatchback,2010,45845.12,2531.73
13766.61,55,Lexus,UX 250h,2025,284646.19,17825.43
10205.82,45,Honda,HR-V,2018,91907.92,4286.88
4466.77,34,Renault,Clio,2023,31341.6,1538.63
11241.65,52,Chevrolet,S10,2023,192867.7,8220.6
14361.22,43,Nissan,March,2016,25591.57,1449.89
8744.29,40,Kia,Cerato,2024,117608.17,4441.77
11238.43,40,Ford,Fiesta,2009,14000.0,1100.0
20128.93,43,Volvo,XC90,2019,324051.06,14621.03
12114.23,44,Jeep,Wrangler,2025,439491.6,24425.42
5610.56,64,Fiat,Punto,2018,35952.19,2120.5
7141.47,35,Fiat,Strada,2017,54698.54,2940.25
5489.22,36,Jeep,Renegade,2015,56788.38,3219.27
6381.45,23,Chevrolet,Astra,2021,29434.78,2634.85
18070.37,37,Toyota,Yaris Sedan,2007,29814.14,1849.73
6476.26,60,Audi,A1,2012,55000.0,3676.01
3613.89,49,Citroen,Basalt,2017,50804.62,2055.33
5862.77,31,Fiat,Toro,2023,134363.07,6792.47
4064.98,38,Ford,Territory,2017,83234.69,4469.41
5236.2,22,Chevrolet,Camaro,2015,229303.97,18888.34
5479.27,26,Renault,Kardian,2016,46991.79,2974.42
9823.76,39,Ford,EcoSport,2019,59639.83,3598.57
3696.35,32,Ford,Focus,2024,74457.49,4113.59
10739.97,25,Renault,Kardian,2016,51903.32,5001.78
3618.16,43,Volkswagen,Taos,2025,198401.36,9274.33
3468.51,37,Renault,Kardian,2024,121429.33,6308.39
4774.03,19,BYD,Dolphin,2024,143319.47,13246.16
8703.35,18,Jeep,Wrangler,2015,157581.6,13382.2
2124.3,31,Kia,Sorento,2020,215145.03,11442.32
6281.94,18,Chevrolet,Cruze,2006,32660.93,3348.81
5367.16,18,Chevrolet,Astra,2005,14000.0,1805.7
5445.94,51,Chevrolet,Equinox,2012,72813.92,4107.21
4693.04,36,Ford,Territory,2023,170644.32,8138.84
5403.97,34,Volkswagen,Tiguan,2006,56380.24,3382.53
13718.18,35,Jeep,Renegade,2020,89428.77,5040.73
17951.85,24,Honda,City Hatchback,2021,89766.55,7138.68
5245.44,42,Fiat,Cronos,2020,64701.01,2781.87
6026.57,36,Citroen,C3 Aircross,2022,98313.62,4401.67
5550.99,28,Hyundai,HB20S,2016,42871.69,3496.63
8187.65,30,Renault,Oroch,2014,57424.13,3166.46
15188.71,23,Suzuki,Jimny Sierra,2021,99748.32,7690.68
4996.8,33,Chevrolet,Celta,2020,25161.29,1567.83
8426.62,35,Fiat,Fastback,2011,40258.07,2613.08
6209.44,32,Chevrolet,Equinox,2018,122275.43,6557.51
3020.6,38,Chevrolet,Onix,2014,31589.03,1646.13
12110.08,37,Mercedes-Benz,GLB 200,2008,93304.0,6332.08
10183.02,40,Toyota,RAV4,2020,189940.44,9055.07
14813.91,49,Toyota,Corolla Cross,2025,228049.26,9829.72
3788.07,45,Chevrolet,Celta,2010,14000.0,1100.0
9608.05,49,Nissan,March,2010,22000.0,1100.0
10071.51,27,Honda,WR-V,2023,76318.72,4766.45
8222.36,31,Ford,Ka,2025,55899.51,2646.26
10430.04,45,Renault,Logan,2017,48076.0,3018.03
16379.42,46,Toyota,SW4,2019,233910.76,13751.88
3239.95,29,Fiat,Fastback,2009,49844.95,3297.56
12587.8,45,Mini,Countryman,2017,134616.78,8303.38
5892.63,26,Chevrolet,Equinox,2017,124253.65,7129.84
2962.22,43,Citroen,C3 Aircross,2011,40651.77,1907.32
1815.44,37,Ford,EcoSport,2014,33370.86,2214.14
3962.99,21,Kia,Cerato,2014,57039.0,5679.11
11957.54,32,Volkswagen,Virtus,2023,100415.82,4425.19
9084.02,64,Chevrolet,Corsa,2009,14000.0,1215.14
6490.53,40,Volkswagen,Saveiro,2007,21737.68,1268.6
12047.56,65,Hyundai,Tucson,2021,124665.73,7229.54
6079.66,20,Renault,Clio,2017,16269.88,1689.93
4849.6,47,Renault,Sandero,2015,39518.33,1773.83
9718.71,18,Volkswagen,Polo,2008,20472.4,2061.7
2460.25,37,Ford,Fusion,2023,116089.46,5613.28
15645.13,45,Jeep,Commander,2017,125010.54,6905.25
2920.26,48,Hyundai,HB20S,2021,65981.23,3382.07
4982.23,28,Fiat,Toro,2024,133794.29,9678.64
3582.22,50,Volkswagen,Voyage,2010,21027.08,1100.0
4185.25,31,Volkswagen,T-Cross,2011,38816.65,2469.67
3614.59,36,Ford,Ka,2022,42914.74,2239.11
10413.93,32,Toyota,Camry,2024,358979.29,16491.92
5225.32,24,Peugeot,207,2014,15167.19,1100.0
9363.36,56,Hyundai,Santa Fe,2012,102038.77,5116.22
3269.36,38,Renault,Captur,2012,28576.79,1461.08
5463.78,51,Fiat,Fiorino,2010,31675.65,1527.18
13077.13,50,Toyota,Etios,2018,32533.22,1505.04
7185.25,26,Audi,RS3,2021,462962.48,36805.44
4062.59,52,Ford,Fiesta,2015,29162.31,1272.36
5797.8,44,Toyota,Corolla,2022,127598.28,4848.26
6653.85,25,Jeep,Commander,2015,120934.21,8363.97
21566.42,43,Toyota,Hilux,2021,187309.71,8631.1
11424.18,25,Renault,Captur,2014,40832.29,3823.68
28479.59,57,BMW,320i,2018,187906.65,13229.09
9971.04,47,Chevrolet,S10,2010,57592.95,3550.48
5636.88,37,Chevrolet,Onix Plus,2023,71106.35,3590.05
12172.31,53,Lexus,RX 450h,2008,149497.46,10123.36
17048.81,19,Kia,Picanto,2012,22000.0,2128.96
3502.21,29,Volkswagen,Saveiro,2019,70125.24,4188.16
2377.2,34,GWM,Ora 03,2013,46477.48,1887.76
2583.45,64,Subaru,Forester,2018,143422.73,7462.38
15905.94,25,Jeep,Cherokee,2015,55220.95,3710.11
9136.44,18,Fiat,Fiorino,2013,46070.88,4571.07
6621.4,20,Ford,Maverick,2015,107625.36,8820.77
5360.13,48,GWM,Haval H6 GT,2010,88012.48,5051.34
9287.51,30,Toyota,SW4,2007,97771.13,4921.78
8304.97,36,Subaru,XV,2016,59170.97,2824.53
6987.86,47,BYD,King,2009,45336.04,2680.59
3979.66,36,Chevrolet,Tracker,2015,56771.66,2933.49
4967.47,40,Honda,HR-V,2024,144840.41,6813.16
11907.15,44,Nissan,Versa,2008,22000.0,1197.02
5893.57,32,Volkswagen,Polo,2019,48179.27,2632.81
15456.48,36,Renault,Sandero,2018,39435.2,2343.06
12280.96,40,Suzuki,Jimny,2020,56632.1,2259.12
5145.4,48,Hyundai,i30,2014,24991.6,1206.16
4706.31,28,Volkswagen,Taos,2020,149632.78,10059.72
9656.66,18,Jeep,Commander,2014,111690.4,8677.5
14419.31,46,Mini,Cooper,2016,92232.58,6281.61
8618.78,49,Chevrolet,Tracker,2023,109083.16,5118.03
3886.33,40,Nissan,Versa,2025,105928.88,5962.19
6097.58,41,Volkswagen,Fox,2017,25701.95,1450.35
3756.48,31,Renault,Duster,2023,106756.3,5229.47
17203.45,44,Renault,Oroch,2010,31575.4,1614.83
8130.25,48,Fiat,Siena,2006,15746.03,1100.0
5919.88,38,Chevrolet,Tracker,2011,34844.05,2294.75
6015.93,67,Toyota,RAV4,2024,292309.14,15128.81
1603.55,19,Peugeot,308,2023,70552.25,6673.49
5382.88,39,Fiat,Argo,2009,23171.46,1300.35
5814.84,23,Nissan,Sentra,2023,155083.11,12955.28
4458.98,48,Peugeot,2008,2016,62434.77,3273.35
8703.43,19,Honda,ZR-V,2014,91828.28,7663.15
2840.88,21,Ford,Focus,2010,21980.8,2423.82
6910.27,30,Fiat,Punto,2010,14000.0,1100.0
9664.64,41,Hyundai,ix35,2021,74771.49,4660.31
5478.6,30,Toyota,Etios,2025,69724.16,3136.48
3406.02,30,Toyota,Camry,2024,278417.46,9945.2
6101.81,35,Chevrolet,Montana,2019,73557.55,4363.62
3550.15,35,Mitsubishi,Lancer,2020,47334.05,2367.16
7401.3,55,BYD,Song Plus,2019,144696.99,6702.76
8607.39,46,Jeep,Wrangler,2023,407154.43,20912.21
6243.79,34,Honda,ZR-V,2012,88595.44,3648.77
5401.53,63,Jeep,Wrangler,2021,299569.75,18553.49
5121.88,43,Volkswagen,Voyage,2019,39193.29,2540.56
14619.69,26,Subaru,XV,2010,40108.55,2935.64
17141.7,41,Lexus,ES 300h,2010,127617.36,8666.23
6090.75,44,Chevrolet,Corsa,2023,36013.81,1838.02
4297.46,29,Volkswagen,Taos,2020,154851.09,11894.83
5456.03,25,Fiat,Uno,2010,15044.6,1100.0
3335.39,39,Chevrolet,Montana,2021,95300.47,5489.43
4285.43,33,Citroen,C3 Aircross,2025,93017.64,4118.84
12883.89,55,CAOA Chery,Tiggo 8,2022,177911.46,6250.15
13739.22,46,Subaru,Impreza,2009,22000.0,1163.74
12017.8,30,Kia,Soul,2005,22000.0,1216.46
3090.64,43,Volkswagen,Saveiro,2022,75813.5,4247.6
9445.81,53,Hyundai,Kona,2023,164953.5,8762.99
6751.69,21,Honda,City,2013,49935.31,4148.45
